Province,Ma_TP,District,Ma_QH,Ward/Commune,Ma_PX
Quảng Bình,44,Minh Hóa,452,Xuân Hóa,18925.0
Quảng Bình,44,Minh Hóa,452,Yên Hóa,18928.0
Quảng Bình,44,Minh Hóa,452,Minh Hóa,18931.0
Quảng Bình,44,Minh Hóa,452,Tân Hóa,18934.0
Quảng Bình,44,Minh Hóa,452,Hóa Sơn,18937.0
Quảng Bình,44,Minh Hóa,452,Trung Hóa,18943.0
Quảng Bình,44,Minh Hóa,452,Thượng Hóa,18946.0
Quảng Bình,44,Tuyên Hóa,453,Đồng Lê,18949.0
Quảng Bình,44,Tuyên Hóa,453,Hương Hóa,18952.0
Quảng Bình,44,Tuyên Hóa,453,Kim Hóa,18955.0
Quảng Bình,44,Tuyên Hóa,453,Thanh Hóa,18958.0
Quảng Bình,44,Tuyên Hóa,453,Thanh Thạch,18961.0
Quảng Bình,44,Tuyên Hóa,453,Thuận Hóa,18964.0
Quảng Bình,44,Tuyên Hóa,453,Lâm Hóa,18967.0
Quảng Bình,44,Tuyên Hóa,453,Lê Hóa,18970.0
Quảng Bình,44,Tuyên Hóa,453,Sơn Hóa,18973.0
Quảng Bình,44,Tuyên Hóa,453,Đồng Hóa,18976.0
Quảng Bình,44,Tuyên Hóa,453,Ngư Hóa,18979.0
Quảng Bình,44,Tuyên Hóa,453,Thạch Hóa,18985.0
Quảng Bình,44,Tuyên Hóa,453,Đức Hóa,18988.0
Quảng Bình,44,Tuyên Hóa,453,Phong Hóa,18991.0
Quảng Bình,44,Tuyên Hóa,453,Mai Hóa,18994.0
Quảng Bình,44,Tuyên Hóa,453,Tiến Hóa,18997.0
Quảng Bình,44,Tuyên Hóa,453,Châu Hóa,19000.0
Quảng Bình,44,Tuyên Hóa,453,Cao Quảng,19003.0
Quảng Bình,44,Tuyên Hóa,453,Văn Hóa,19006.0
Quảng Bình,44,Quảng Trạch,454,Quảng Hợp,19012.0
Quảng Bình,44,Quảng Trạch,454,Quảng Kim,19015.0
Quảng Bình,44,Quảng Trạch,454,Quảng Đông,19018.0
Quảng Bình,44,Quảng Trạch,454,Quảng Phú,19021.0
Quảng Bình,44,Quảng Trạch,454,Quảng Châu,19024.0
Quảng Bình,44,Quảng Trạch,454,Quảng Thạch,19027.0
Quảng Bình,44,Quảng Trạch,454,Quảng Lưu,19030.0
Quảng Bình,44,Quảng Trạch,454,Quảng Tùng,19033.0
Quảng Bình,44,Quảng Trạch,454,Cảnh Dương,19036.0
Quảng Bình,44,Quảng Trạch,454,Quảng Tiến,19039.0
Quảng Bình,44,Quảng Trạch,454,Quảng Hưng,19042.0
Quảng Bình,44,Quảng Trạch,454,Quảng Xuân,19045.0
Quảng Bình,44,Quảng Trạch,454,Cảnh Hóa,19048.0
Quảng Bình,44,Quảng Trạch,454,Liên Trường,19051.0
Quảng Bình,44,Quảng Trạch,454,Quảng Phương,19057.0
Quảng Bình,44,Quảng Trạch,454,Phù Hóa,19063.0
Quảng Bình,44,Quảng Trạch,454,Quảng Thanh,19072.0
Quảng Bình,44,Bố Trạch,455,Hoàn Lão,19111.0
Quảng Bình,44,Bố Trạch,455,NT Việt Trung,19114.0
Quảng Bình,44,Bố Trạch,455,Xuân Trạch,19117.0
Quảng Bình,44,Bố Trạch,455,Mỹ Trạch,19120.0
Quảng Bình,44,Bố Trạch,455,Hạ Trạch,19123.0
Quảng Bình,44,Bố Trạch,455,Bắc Trạch,19126.0
Quảng Bình,44,Bố Trạch,455,Lâm Trạch,19129.0
Quảng Bình,44,Bố Trạch,455,Thanh Trạch,19132.0
Quảng Bình,44,Bố Trạch,455,Liên Trạch,19135.0
Quảng Bình,44,Bố Trạch,455,Phúc Trạch,19138.0
Quảng Bình,44,Bố Trạch,455,Cự Nẫm,19141.0
Quảng Bình,44,Bố Trạch,455,Hải Phú,19144.0
Quảng Bình,44,Bố Trạch,455,Thượng Trạch,19147.0
Quảng Bình,44,Bố Trạch,455,Sơn Lộc,19150.0
Quảng Bình,44,Bố Trạch,455,Hưng Trạch,19156.0
Quảng Bình,44,Bố Trạch,455,Đồng Trạch,19159.0
Quảng Bình,44,Bố Trạch,455,Đức Trạch,19162.0
Quảng Bình,44,Bố Trạch,455,Phong Nha,19165.0
Quảng Bình,44,Bố Trạch,455,Vạn Trạch,19168.0
Quảng Bình,44,Bố Trạch,455,Phú Định,19174.0
Quảng Bình,44,Bố Trạch,455,Trung Trạch,19177.0
Quảng Bình,44,Bố Trạch,455,Tây Trạch,19180.0
Quảng Bình,44,Bố Trạch,455,Hòa Trạch,19183.0
Quảng Bình,44,Bố Trạch,455,Đại Trạch,19186.0
Quảng Bình,44,Bố Trạch,455,Nhân Trạch,19189.0
Quảng Bình,44,Bố Trạch,455,Tân Trạch,19192.0
Quảng Bình,44,Bố Trạch,455,Nam Trạch,19195.0
Quảng Bình,44,Bố Trạch,455,Lý Trạch,19198.0
Quảng Bình,44,Quảng Ninh,456,Quán Hàu,19201.0
Quảng Bình,44,Quảng Ninh,456,Trường Sơn,19204.0
Quảng Bình,44,Quảng Ninh,456,Lương Ninh,19207.0
Quảng Bình,44,Quảng Ninh,456,Vĩnh Ninh,19210.0
Quảng Bình,44,Quảng Ninh,456,Võ Ninh,19213.0
Quảng Bình,44,Quảng Ninh,456,Hải Ninh,19216.0
Quảng Bình,44,Quảng Ninh,456,Hàm Ninh,19219.0
Quảng Bình,44,Quảng Ninh,456,Duy Ninh,19222.0
Quảng Bình,44,Quảng Ninh,456,Gia Ninh,19225.0
Quảng Bình,44,Quảng Ninh,456,Trường Xuân,19228.0
Quảng Bình,44,Quảng Ninh,456,Hiền Ninh,19231.0
Quảng Bình,44,Quảng Ninh,456,Tân Ninh,19234.0
Quảng Bình,44,Quảng Ninh,456,Xuân Ninh,19237.0
Quảng Bình,44,Quảng Ninh,456,An Ninh,19240.0
Quảng Bình,44,Quảng Ninh,456,Vạn Ninh,19243.0
Quảng Bình,44,Lệ Thủy,457,NT Lệ Ninh,19246.0
Quảng Bình,44,Lệ Thủy,457,Kiến Giang,19249.0
Quảng Bình,44,Lệ Thủy,457,Hồng Thủy,19252.0
Quảng Bình,44,Lệ Thủy,457,Ngư Thủy Bắc,19255.0
Quảng Bình,44,Lệ Thủy,457,Hoa Thủy,19258.0
Quảng Bình,44,Lệ Thủy,457,Thanh Thủy,19261.0
Quảng Bình,44,Lệ Thủy,457,An Thủy,19264.0
Quảng Bình,44,Lệ Thủy,457,Phong Thủy,19267.0
Quảng Bình,44,Lệ Thủy,457,Cam Thủy,19270.0
Quảng Bình,44,Lệ Thủy,457,Ngân Thủy,19273.0
Quảng Bình,44,Lệ Thủy,457,Sơn Thủy,19276.0
Quảng Bình,44,Lệ Thủy,457,Lộc Thủy,19279.0
Quảng Bình,44,Lệ Thủy,457,Liên Thủy,19285.0
Quảng Bình,44,Lệ Thủy,457,Hưng Thủy,19288.0
Quảng Bình,44,Lệ Thủy,457,Dương Thủy,19291.0
Quảng Bình,44,Lệ Thủy,457,Tân Thủy,19294.0
Quảng Bình,44,Lệ Thủy,457,Phú Thủy,19297.0
Quảng Bình,44,Lệ Thủy,457,Xuân Thủy,19300.0
Quảng Bình,44,Lệ Thủy,457,Mỹ Thủy,19303.0
Quảng Bình,44,Lệ Thủy,457,Ngư Thủy ,19306.0
Quảng Bình,44,Lệ Thủy,457,Mai Thủy,19309.0
Quảng Bình,44,Lệ Thủy,457,Sen Thủy,19312.0
Quảng Bình,44,Lệ Thủy,457,Thái Thủy,19315.0
Quảng Bình,44,Lệ Thủy,457,Kim Thủy,19318.0
Quảng Bình,44,Lệ Thủy,457,Trường Thủy,19321.0
Quảng Bình,44,Lệ Thủy,457,Lâm Thủy,19327.0
Quảng Bình,44,Ba Đồn,458,Ba Đồn,19009.0
Quảng Bình,44,Ba Đồn,458,Quảng Long,19060.0
Quảng Bình,44,Ba Đồn,458,Quảng Thọ,19066.0
Quảng Bình,44,Ba Đồn,458,Quảng Tiên,19069.0
Quảng Bình,44,Ba Đồn,458,Quảng Trung,19075.0
Quảng Bình,44,Ba Đồn,458,Quảng Phong,19078.0
Quảng Bình,44,Ba Đồn,458,Quảng Thuận,19081.0
Quảng Bình,44,Ba Đồn,458,Quảng Tân,19084.0
Quảng Bình,44,Ba Đồn,458,Quảng Hải,19087.0
Quảng Bình,44,Ba Đồn,458,Quảng Sơn,19090.0
Quảng Bình,44,Ba Đồn,458,Quảng Lộc,19093.0
Quảng Bình,44,Ba Đồn,458,Quảng Thủy,19096.0
Quảng Bình,44,Ba Đồn,458,Quảng Văn,19099.0
Quảng Bình,44,Ba Đồn,458,Quảng Phúc,19102.0
Quảng Bình,44,Ba Đồn,458,Quảng Hòa,19105.0
Quảng Bình,44,Ba Đồn,458,Quảng Minh,19108.0
Quảng Trị,45,Đông Hà,461,Đông Giang,19330.0
Quảng Trị,45,Đông Hà,461,1,19333.0
Quảng Trị,45,Đông Hà,461,Đông Lễ,19336.0
Quảng Trị,45,Đông Hà,461,Đông Thanh,19339.0
Quảng Trị,45,Đông Hà,461,2,19342.0
Quảng Trị,45,Đông Hà,461,4,19345.0
Quảng Trị,45,Đông Hà,461,5,19348.0
Quảng Trị,45,Đông Hà,461,Đông Lương,19351.0
Quảng Trị,45,Đông Hà,461,3,19354.0
Quảng Trị,45,Quảng Trị,462,1,19357.0
Quảng Trị,45,Quảng Trị,462,An Đôn,19358.0
Quảng Trị,45,Quảng Trị,462,2,19360.0
Quảng Trị,45,Quảng Trị,462,3,19361.0
Quảng Trị,45,Quảng Trị,462,Hải Lệ,19705.0
Quảng Trị,45,Vĩnh Linh,464,Hồ Xá,19363.0
Quảng Trị,45,Vĩnh Linh,464,Bến Quan,19366.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Thái,19369.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Tú,19372.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Chấp,19375.0
Quảng Trị,45,Vĩnh Linh,464,Trung Nam,19378.0
Quảng Trị,45,Vĩnh Linh,464,Kim Thạch,19384.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Long,19387.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Khê,19393.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Hòa,19396.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Thủy,19402.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Lâm,19405.0
Quảng Trị,45,Vĩnh Linh,464,Hiền Thành,19408.0
Quảng Trị,45,Vĩnh Linh,464,Cửa Tùng,19414.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Hà,19417.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Sơn,19420.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Giang,19423.0
Quảng Trị,45,Vĩnh Linh,464,Vĩnh Ô,19426.0
Quảng Trị,45,Hướng Hóa,465,Khe Sanh,19429.0
Quảng Trị,45,Hướng Hóa,465,Lao Bảo,19432.0
Quảng Trị,45,Hướng Hóa,465,Hướng Lập,19435.0
Quảng Trị,45,Hướng Hóa,465,Hướng Việt,19438.0
Quảng Trị,45,Hướng Hóa,465,Hướng Phùng,19441.0
Quảng Trị,45,Hướng Hóa,465,Hướng Sơn,19444.0
Quảng Trị,45,Hướng Hóa,465,Hướng Linh,19447.0
Quảng Trị,45,Hướng Hóa,465,Tân Hợp,19450.0
Quảng Trị,45,Hướng Hóa,465,Hướng Tân,19453.0
Quảng Trị,45,Hướng Hóa,465,Tân Thành,19456.0
Quảng Trị,45,Hướng Hóa,465,Tân Long,19459.0
Quảng Trị,45,Hướng Hóa,465,Tân Lập,19462.0
Quảng Trị,45,Hướng Hóa,465,Tân Liên,19465.0
Quảng Trị,45,Hướng Hóa,465,Húc,19468.0
Quảng Trị,45,Hướng Hóa,465,Thuận,19471.0
Quảng Trị,45,Hướng Hóa,465,Hướng Lộc,19474.0
Quảng Trị,45,Hướng Hóa,465,Ba Tầng,19477.0
Quảng Trị,45,Hướng Hóa,465,Thanh,19480.0
Quảng Trị,45,Hướng Hóa,465, A Dơi,19483.0
Quảng Trị,45,Hướng Hóa,465,Lìa,19489.0
Quảng Trị,45,Hướng Hóa,465,Xy,19492.0
Quảng Trị,45,Gio Linh,466,Gio Linh,19495.0
Quảng Trị,45,Gio Linh,466,Cửa Việt,19496.0
Quảng Trị,45,Gio Linh,466,Trung Giang,19498.0
Quảng Trị,45,Gio Linh,466,Trung Hải,19501.0
Quảng Trị,45,Gio Linh,466,Trung Sơn,19504.0
Quảng Trị,45,Gio Linh,466,Phong Bình,19507.0
Quảng Trị,45,Gio Linh,466,Gio Mỹ,19510.0
Quảng Trị,45,Gio Linh,466,Gio Hải,19519.0
Quảng Trị,45,Gio Linh,466,Gio An,19522.0
Quảng Trị,45,Gio Linh,466,Gio Châu,19525.0
Quảng Trị,45,Gio Linh,466,Gio Việt,19531.0
Quảng Trị,45,Gio Linh,466,Linh Trường,19534.0
Quảng Trị,45,Gio Linh,466,Gio Sơn,19537.0
Quảng Trị,45,Gio Linh,466,Gio Mai,19543.0
Quảng Trị,45,Gio Linh,466,Hải Thái,19546.0
Quảng Trị,45,Gio Linh,466,Linh Hải,19549.0
Quảng Trị,45,Gio Linh,466,Gio Quang,19552.0
Quảng Trị,45,Đa Krông,467,Krông Klang,19555.0
Quảng Trị,45,Đa Krông,467,Mò Ó,19558.0
Quảng Trị,45,Đa Krông,467,Hướng Hiệp,19561.0
Quảng Trị,45,Đa Krông,467,Đa Krông,19564.0
Quảng Trị,45,Đa Krông,467,Triệu Nguyên,19567.0
Quảng Trị,45,Đa Krông,467,Ba Lòng,19570.0
Quảng Trị,45,Đa Krông,467,Ba Nang,19576.0
Quảng Trị,45,Đa Krông,467,Tà Long,19579.0
Quảng Trị,45,Đa Krông,467,Húc Nghì,19582.0
Quảng Trị,45,Đa Krông,467,A Vao,19585.0
Quảng Trị,45,Đa Krông,467,Tà Rụt,19588.0
Quảng Trị,45,Đa Krông,467,A Bung,19591.0
Quảng Trị,45,Đa Krông,467,A Ngo,19594.0
Quảng Trị,45,Cam Lộ,468,Cam Lộ,19597.0
Quảng Trị,45,Cam Lộ,468,Cam Tuyền,19600.0
Quảng Trị,45,Cam Lộ,468,Thanh An,19603.0
Quảng Trị,45,Cam Lộ,468,Cam Thủy,19606.0
Quảng Trị,45,Cam Lộ,468,Cam Thành,19612.0
Quảng Trị,45,Cam Lộ,468,Cam Hiếu,19615.0
Quảng Trị,45,Cam Lộ,468,Cam Chính,19618.0
Quảng Trị,45,Cam Lộ,468,Cam Nghĩa,19621.0
Quảng Trị,45,Triệu Phong,469,Thị Trấn Ái Tử,19624.0
Quảng Trị,45,Triệu Phong,469,Triệu An,19627.0
Quảng Trị,45,Triệu Phong,469,Triệu Vân,19630.0
Quảng Trị,45,Triệu Phong,469,Triệu Phước,19633.0
Quảng Trị,45,Triệu Phong,469,Triệu Độ,19636.0
Quảng Trị,45,Triệu Phong,469,Triệu Trạch,19639.0
Quảng Trị,45,Triệu Phong,469,Triệu Thuận,19642.0
Quảng Trị,45,Triệu Phong,469,Triệu Đại,19645.0
Quảng Trị,45,Triệu Phong,469,Triệu Hòa,19648.0
Quảng Trị,45,Triệu Phong,469,Triệu Lăng,19651.0
Quảng Trị,45,Triệu Phong,469,Triệu Sơn,19654.0
Quảng Trị,45,Triệu Phong,469,Triệu Long,19657.0
Quảng Trị,45,Triệu Phong,469,Triệu Tài,19660.0
Quảng Trị,45,Triệu Phong,469,Triệu Trung,19666.0
Quảng Trị,45,Triệu Phong,469,Triệu Ái,19669.0
Quảng Trị,45,Triệu Phong,469,Triệu Thượng,19672.0
Quảng Trị,45,Triệu Phong,469,Triệu Giang,19675.0
Quảng Trị,45,Triệu Phong,469,Triệu Thành,19678.0
Quảng Trị,45,Hải Lăng,470,Diên Sanh,19681.0
Quảng Trị,45,Hải Lăng,470,Hải An,19684.0
Quảng Trị,45,Hải Lăng,470,Hải Ba,19687.0
Quảng Trị,45,Hải Lăng,470,Hải Quy,19693.0
Quảng Trị,45,Hải Lăng,470,Hải Quế,19696.0
Quảng Trị,45,Hải Lăng,470,Hải Hưng,19699.0
Quảng Trị,45,Hải Lăng,470,Hải Phú,19702.0
Quảng Trị,45,Hải Lăng,470,Hải Thượng,19708.0
Quảng Trị,45,Hải Lăng,470,Hải Dương,19711.0
Quảng Trị,45,Hải Lăng,470,Hải Định,19714.0
Quảng Trị,45,Hải Lăng,470,Hải Lâm,19717.0
Quảng Trị,45,Hải Lăng,470,Hải Phong,19726.0
Quảng Trị,45,Hải Lăng,470,Hải Trường,19729.0
Quảng Trị,45,Hải Lăng,470,Hải Sơn,19735.0
Quảng Trị,45,Hải Lăng,470,Hải Chánh,19738.0
Quảng Trị,45,Hải Lăng,470,Hải Khê,19741.0
Quảng Trị,45,Cồn Cỏ,471,,
Thừa Thiên Huế,46,Huế,474,Tây Lộc,19750.0
Thừa Thiên Huế,46,Huế,474,Thuận Lộc,19753.0
Thừa Thiên Huế,46,Huế,474,Gia Hội,19756.0
Thừa Thiên Huế,46,Huế,474,Phú Hậu,19759.0
Thừa Thiên Huế,46,Huế,474,Thuận Hòa,19762.0
Thừa Thiên Huế,46,Huế,474,Đông Ba,19768.0
Thừa Thiên Huế,46,Huế,474,Kim Long,19774.0
Thừa Thiên Huế,46,Huế,474,Vỹ Dạ,19777.0
Thừa Thiên Huế,46,Huế,474,Phường Đúc,19780.0
Thừa Thiên Huế,46,Huế,474,Vĩnh Ninh,19783.0
Thừa Thiên Huế,46,Huế,474,Phú Hội,19786.0
Thừa Thiên Huế,46,Huế,474,Phú Nhuận,19789.0
Thừa Thiên Huế,46,Huế,474,Xuân Phú,19792.0
Thừa Thiên Huế,46,Huế,474,Trường An,19795.0
Thừa Thiên Huế,46,Huế,474,Phước Vĩnh,19798.0
Thừa Thiên Huế,46,Huế,474,An Cựu,19801.0
Thừa Thiên Huế,46,Huế,474,An Hòa,19803.0
Thừa Thiên Huế,46,Huế,474,Hương Sơ,19804.0
Thừa Thiên Huế,46,Huế,474,Thuỷ Biều,19807.0
Thừa Thiên Huế,46,Huế,474,Hương Long,19810.0
Thừa Thiên Huế,46,Huế,474,Thuỷ Xuân,19813.0
Thừa Thiên Huế,46,Huế,474,An Đông,19815.0
Thừa Thiên Huế,46,Huế,474,An Tây,19816.0
Thừa Thiên Huế,46,Huế,474,Thuận An,19900.0
Thừa Thiên Huế,46,Huế,474,Phú Dương,19906.0
Thừa Thiên Huế,46,Huế,474,Phú Mậu,19909.0
Thừa Thiên Huế,46,Huế,474,Phú Thanh,19924.0
Thừa Thiên Huế,46,Huế,474,Phú Thượng,19930.0
Thừa Thiên Huế,46,Huế,474,Thủy Vân,19963.0
Thừa Thiên Huế,46,Huế,474,Thủy Bằng,19981.0
Thừa Thiên Huế,46,Huế,474,Hải Dương,19999.0
Thừa Thiên Huế,46,Huế,474,Hương Phong,20002.0
Thừa Thiên Huế,46,Huế,474,Hương Vinh,20014.0
Thừa Thiên Huế,46,Huế,474,Hương An,20023.0
Thừa Thiên Huế,46,Huế,474,Hương Hồ,20029.0
Thừa Thiên Huế,46,Huế,474,Hương Thọ,20032.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Điền,19819.0
Thừa Thiên Huế,46,Phong Điền,476,Điền Hương,19822.0
Thừa Thiên Huế,46,Phong Điền,476,Điền Môn,19825.0
Thừa Thiên Huế,46,Phong Điền,476,Điền Lộc,19828.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Bình,19831.0
Thừa Thiên Huế,46,Phong Điền,476,Điền Hòa,19834.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Chương,19837.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Hải,19840.0
Thừa Thiên Huế,46,Phong Điền,476,Điền Hải,19843.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Hòa,19846.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Thu,19849.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Hiền,19852.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Mỹ,19855.0
Thừa Thiên Huế,46,Phong Điền,476,Phong An,19858.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Xuân,19861.0
Thừa Thiên Huế,46,Phong Điền,476,Phong Sơn,19864.0
Thừa Thiên Huế,46,Quảng Điền,477,Sịa,19867.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Thái,19870.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Ngạn,19873.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Lợi,19876.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Công,19879.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Phước,19882.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Vinh,19885.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng An,19888.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Thành,19891.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Thọ,19894.0
Thừa Thiên Huế,46,Quảng Điền,477,Quảng Phú,19897.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Thuận,19903.0
Thừa Thiên Huế,46,Phú Vang,478,Phú An,19912.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Hải,19915.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Xuân,19918.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Diên,19921.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Mỹ,19927.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Hồ,19933.0
Thừa Thiên Huế,46,Phú Vang,478,Vinh Xuân,19936.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Lương,19939.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Đa,19942.0
Thừa Thiên Huế,46,Phú Vang,478,Vinh Thanh,19945.0
Thừa Thiên Huế,46,Phú Vang,478,Vinh An,19948.0
Thừa Thiên Huế,46,Phú Vang,478,Phú Gia,19954.0
Thừa Thiên Huế,46,Phú Vang,478,Vinh Hà,19957.0
Thừa Thiên Huế,46,Hương Thủy,479,Phú Bài,19960.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Thanh,19966.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Dương,19969.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Phương,19972.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Châu,19975.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Lương,19978.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Tân,19984.0
Thừa Thiên Huế,46,Hương Thủy,479,Thủy Phù,19987.0
Thừa Thiên Huế,46,Hương Thủy,479,Phú Sơn,19990.0
Thừa Thiên Huế,46,Hương Thủy,479,Dương Hòa,19993.0
Thừa Thiên Huế,46,Hương Trà,480,Tứ Hạ,19996.0
Thừa Thiên Huế,46,Hương Trà,480,Hương Toàn,20005.0
Thừa Thiên Huế,46,Hương Trà,480,Hương Vân,20008.0
Thừa Thiên Huế,46,Hương Trà,480,Hương Văn,20011.0
Thừa Thiên Huế,46,Hương Trà,480,Hương Xuân,20017.0
Thừa Thiên Huế,46,Hương Trà,480,Hương Chữ,20020.0
Thừa Thiên Huế,46,Hương Trà,480,Hương Bình,20026.0
Thừa Thiên Huế,46,Hương Trà,480,Bình Tiến,20035.0
Thừa Thiên Huế,46,Hương Trà,480,Bình Thành,20041.0
Thừa Thiên Huế,46,A Lưới,481,A Lưới,20044.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Vân,20047.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Hạ,20050.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Kim,20053.0
Thừa Thiên Huế,46,A Lưới,481,Trung Sơn,20056.0
Thừa Thiên Huế,46,A Lưới,481,Hương Nguyên,20059.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Bắc,20065.0
Thừa Thiên Huế,46,A Lưới,481,A Ngo,20068.0
Thừa Thiên Huế,46,A Lưới,481,Sơn Thủy,20071.0
Thừa Thiên Huế,46,A Lưới,481,Phú Vinh,20074.0
Thừa Thiên Huế,46,A Lưới,481,Hương Phong,20080.0
Thừa Thiên Huế,46,A Lưới,481,Quảng Nhâm,20083.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Thượng,20086.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Thái,20089.0
Thừa Thiên Huế,46,A Lưới,481,A Roàng,20095.0
Thừa Thiên Huế,46,A Lưới,481,Đông Sơn,20098.0
Thừa Thiên Huế,46,A Lưới,481,Lâm Đớt,20101.0
Thừa Thiên Huế,46,A Lưới,481,Hồng Thủy,20104.0
Thừa Thiên Huế,46,Phú Lộc,482,Phú Lộc,20107.0
Thừa Thiên Huế,46,Phú Lộc,482,Lăng Cô,20110.0
Thừa Thiên Huế,46,Phú Lộc,482,Vinh Mỹ,20113.0
Thừa Thiên Huế,46,Phú Lộc,482,Vinh Hưng,20116.0
Thừa Thiên Huế,46,Phú Lộc,482,Giang Hải,20122.0
Thừa Thiên Huế,46,Phú Lộc,482,Vinh Hiền,20125.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Bổn,20128.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Sơn,20131.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Bình,20134.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Vĩnh,20137.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc An,20140.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Điền,20143.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Thủy,20146.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Trì,20149.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Tiến,20152.0
Thừa Thiên Huế,46,Phú Lộc,482,Lộc Hòa,20155.0
Thừa Thiên Huế,46,Phú Lộc,482,Xuân Lộc,20158.0
Thừa Thiên Huế,46,Nam Đông,483,Khe Tre,20161.0
Thừa Thiên Huế,46,Nam Đông,483,Hương Phú,20164.0
Thừa Thiên Huế,46,Nam Đông,483,Hương Sơn,20167.0
Thừa Thiên Huế,46,Nam Đông,483,Hương Lộc,20170.0
Thừa Thiên Huế,46,Nam Đông,483,Thượng Quảng,20173.0
Thừa Thiên Huế,46,Nam Đông,483,Hương Xuân,20179.0
Thừa Thiên Huế,46,Nam Đông,483,Hương Hữu,20182.0
Thừa Thiên Huế,46,Nam Đông,483,Thượng Lộ,20185.0
Thừa Thiên Huế,46,Nam Đông,483,Thượng Long,20188.0
Thừa Thiên Huế,46,Nam Đông,483,Thượng Nhật,20191.0
Đà Nẵng,48,Liên Chiểu,490,Hòa Hiệp Bắc,20194.0
Đà Nẵng,48,Liên Chiểu,490,Hòa Hiệp Nam,20195.0
Đà Nẵng,48,Liên Chiểu,490,Hòa Khánh Bắc,20197.0
Đà Nẵng,48,Liên Chiểu,490,Hòa Khánh Nam,20198.0
Đà Nẵng,48,Liên Chiểu,490,Hòa Minh,20200.0
Đà Nẵng,48,Thanh Khê,491,Tam Thuận,20203.0
Đà Nẵng,48,Thanh Khê,491,Thanh Khê Tây,20206.0
Đà Nẵng,48,Thanh Khê,491,Thanh Khê Đông,20207.0
Đà Nẵng,48,Thanh Khê,491,Xuân Hà,20209.0
Đà Nẵng,48,Thanh Khê,491,Tân Chính,20212.0
Đà Nẵng,48,Thanh Khê,491,Chính Gián,20215.0
Đà Nẵng,48,Thanh Khê,491,Vĩnh Trung,20218.0
Đà Nẵng,48,Thanh Khê,491,Thạc Gián,20221.0
Đà Nẵng,48,Thanh Khê,491,An Khê,20224.0
