Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Ma_TP,Ma_QH,Ma_PX
44.0,4.5,3.0,5.0,4.0,4.0,6.6,1.0,21.0,616.0
56.0,4.0,6.0,3.0,3.0,3.0,7.6,79.0,766.0,26992.0
45.0,4.5,6.0,3.0,3.0,3.0,8.5,1.0,9.0,367.0
31.0,3.5,3.0,3.0,1.0,1.0,3.6,1.0,268.0,9562.0
36.0,3.3,3.0,4.0,4.0,4.0,3.2,1.0,20.0,649.0
35.0,4.5,6.0,4.0,3.0,2.0,5.0,1.0,4.0,118.0
186.75,4.5,6.0,3.0,2.0,1.0,1.2,64.0,627.0,23722.0
65.0,4.5,6.0,3.0,3.0,3.0,3.25,1.0,275.0,9937.0
44.0,4.5,6.0,3.0,3.0,2.0,2.45,1.0,275.0,9937.0
40.0,4.5,6.0,4.0,5.0,4.0,5.35,1.0,20.0,643.0
100.0,5.0,16.0,3.0,4.0,3.0,3.1,74.0,723.0,25912.0
90.0,5.0,6.0,2.0,3.0,3.0,8.8,48.0,493.0,20275.0
115.0,5.0,6.0,2.0,3.0,3.0,4.8,91.0,899.0,30748.0
100.0,4.5,11.0,3.0,3.0,4.0,3.7,80.0,794.0,27700.0
35.0,4.5,6.0,5.0,3.0,3.0,3.68,1.0,274.0,9877.0
195.0,10.0,6.0,3.0,5.0,4.0,6.6,91.0,899.0,30736.0
38.0,4.5,6.0,1.0,1.0,1.0,3.65,1.0,21.0,604.0
79.5,4.5,6.0,2.0,3.0,2.0,4.1,74.0,724.0,25948.0
63.0,4.2,7.5,3.0,2.0,2.0,3.98,48.0,491.0,20224.0
20.0,3.0,6.0,4.0,3.0,3.0,3.55,1.0,9.0,349.0
72.0,4.5,6.0,5.0,3.0,6.0,8.4,79.0,765.0,26920.0
50.6,4.55,8.0,3.0,4.0,3.0,6.8,79.0,769.0,26827.0
51.0,4.5,6.0,3.0,3.0,3.0,8.4,1.0,4.0,139.0
35.0,4.5,6.0,5.0,4.0,4.0,5.3,1.0,20.0,649.0
57.0,6.0,3.0,3.0,4.0,3.0,4.8,1.0,4.0,148.0
132.0,6.0,10.0,4.0,5.0,5.0,9.8,75.0,731.0,26029.0
62.9,4.5,12.0,3.0,3.0,2.0,2.3,74.0,725.0,25969.0
68.4,6.2,6.0,4.0,3.0,3.0,4.4,1.0,17.0,490.0
30.0,2.8,6.0,6.0,3.0,3.0,6.28,1.0,9.0,349.0
93.72,4.5,6.0,2.0,3.0,3.0,3.2,79.0,785.0,27616.0
232.0,5.0,4.0,1.0,2.0,1.0,1.5,56.0,574.0,22669.0
52.0,4.5,6.0,5.0,4.0,5.0,8.2,79.0,764.0,26876.0
34.0,5.0,3.0,5.0,3.0,4.0,6.8,1.0,19.0,626.0
75.0,5.0,3.75,2.0,3.0,2.0,3.29,48.0,495.0,20306.0
55.0,4.5,6.0,3.0,3.0,3.0,6.45,1.0,8.0,337.0
30.0,5.0,6.0,5.0,3.0,4.0,5.5,1.0,19.0,626.0
59.0,3.9,6.0,4.0,4.0,3.0,9.65,1.0,8.0,337.0
95.0,5.3,5.0,3.0,4.0,5.0,9.6,48.0,493.0,20275.0
51.0,4.5,6.0,4.0,4.0,4.0,7.7,79.0,769.0,26812.0
92.0,4.0,12.0,4.0,3.0,3.0,8.5,31.0,305.0,11407.0
22.7,4.1,2.5,2.0,1.0,1.0,1.48,79.0,777.0,27445.0
65.0,5.0,13.0,5.0,3.0,3.0,7.5,33.0,326.0,12034.0
200.0,4.5,6.0,2.0,3.0,3.0,5.6,60.0,593.0,22966.0
48.0,4.0,13.0,5.0,3.0,3.0,5.8,33.0,326.0,12034.0
40.0,4.5,6.0,3.0,3.0,3.0,4.2,1.0,268.0,9556.0
89.8,4.5,6.0,3.0,2.0,2.0,2.5,75.0,731.0,26014.0
20.0,4.5,4.0,4.0,3.0,3.0,4.45,1.0,6.0,202.0
64.0,4.15,6.0,2.0,3.0,2.0,5.59,79.0,767.0,27016.0
80.0,4.5,5.0,3.0,4.0,5.0,7.0,79.0,764.0,26875.0
50.0,4.6,6.0,2.0,3.0,2.0,3.5,48.0,491.0,20209.0
191.0,4.5,8.0,3.0,3.0,2.0,9.5,79.0,784.0,27589.0
64.0,4.5,6.0,4.0,4.0,3.0,7.19,79.0,767.0,27019.0
68.0,4.0,4.0,2.0,4.0,3.0,8.4,79.0,766.0,27004.0
63.8,4.5,3.5,1.0,3.0,2.0,2.55,1.0,17.0,493.0
32.0,4.5,6.0,5.0,3.0,4.0,6.6,1.0,8.0,331.0
90.0,4.5,5.5,4.0,5.0,5.0,4.2,48.0,490.0,20198.0
63.8,4.5,3.5,1.0,3.0,2.0,2.55,1.0,17.0,514.0
40.0,3.6,3.0,4.0,4.0,4.0,6.85,1.0,9.0,349.0
60.0,6.0,6.0,5.0,3.0,3.0,7.85,1.0,4.0,133.0
100.0,4.5,6.0,1.0,2.0,2.0,8.5,79.0,767.0,27040.0
83.0,4.5,6.0,2.0,3.0,2.0,7.7,79.0,764.0,26875.0
60.7,4.5,10.0,3.0,4.0,3.0,3.25,74.0,724.0,25948.0
80.0,4.5,6.0,7.0,3.0,3.0,5.2,27.0,258.0,9208.0
120.0,4.5,6.0,3.0,3.0,3.0,2.65,74.0,721.0,25846.0
71.0,4.5,13.0,1.0,1.0,1.0,7.0,31.0,305.0,11404.0
39.0,3.9,3.0,3.0,4.0,3.0,3.4,79.0,764.0,26899.0
100.0,4.5,6.0,3.0,3.0,3.0,8.0,75.0,742.0,26479.0
100.0,4.5,25.0,3.0,4.0,4.0,3.2,80.0,794.0,27700.0
112.0,4.5,16.0,3.0,4.0,3.0,2.4,80.0,803.0,27991.0
50.0,3.47,5.0,3.0,4.0,3.0,3.16,79.0,769.0,26866.0
105.0,7.0,60.0,4.0,6.0,4.0,9.0,35.0,350.0,13429.0
60.0,4.0,13.5,5.0,5.0,6.0,6.0,35.0,347.0,13372.0
75.0,5.0,7.5,4.0,4.0,4.0,5.0,45.0,461.0,19351.0
56.0,4.5,6.0,2.0,3.0,3.0,5.7,79.0,767.0,27019.0
64.0,4.5,6.0,4.0,3.0,3.0,7.7,79.0,767.0,27037.0
53.0,5.0,5.0,3.0,3.0,3.0,3.0,74.0,725.0,25987.0
45.0,4.0,4.6,2.0,2.0,3.0,4.85,79.0,764.0,26878.0
95.11,4.0,6.0,3.0,4.0,3.0,7.6,79.0,764.0,26897.0
135.0,9.0,12.5,3.0,5.0,4.0,7.55,27.0,261.0,9397.0
67.3,4.0,4.0,5.0,5.0,6.0,7.9,79.0,764.0,26882.0
42.3,4.0,5.0,2.0,2.0,2.0,5.1,79.0,764.0,26897.0
34.0,4.3,4.2,5.0,3.0,4.0,6.6,1.0,21.0,610.0
40.0,5.0,3.0,2.0,2.0,1.0,4.0,1.0,8.0,319.0
64.0,4.0,16.0,3.0,3.0,3.0,8.5,79.0,767.0,27019.0
100.0,4.5,6.0,3.0,1.0,1.0,3.5,68.0,678.0,24958.0
345.0,11.0,5.0,3.0,3.0,3.0,3.2,74.0,721.0,25852.0
100.0,4.5,6.0,4.0,6.0,3.0,8.8,79.0,785.0,27622.0
188.0,6.5,25.0,4.0,3.0,3.0,5.85,1.0,17.0,523.0
170.0,7.0,6.0,2.0,3.0,3.0,5.9,79.0,785.0,27631.0
106.0,9.0,2.5,3.0,3.0,3.0,6.3,1.0,20.0,661.0
50.3,4.1,6.0,3.0,4.0,3.0,5.1,79.0,769.0,26821.0
64.0,4.0,6.0,4.0,4.0,4.0,6.19,79.0,769.0,26803.0
100.0,4.5,6.0,3.0,4.0,5.0,7.2,74.0,724.0,25942.0
58.0,4.5,6.0,4.0,5.0,3.0,7.2,1.0,3.0,91.0
95.0,5.0,15.0,4.0,4.0,3.0,7.3,48.0,491.0,20215.0
96.0,5.0,20.0,3.0,3.0,3.0,4.5,24.0,223.0,7840.0
73.0,4.5,5.0,4.0,5.0,6.0,7.8,79.0,764.0,26878.0
34.5,4.5,6.0,3.0,3.0,3.0,3.0,79.0,767.0,27034.0
72.5,5.0,22.0,2.0,3.0,4.0,4.3,75.0,737.0,26248.0
37.0,4.5,6.0,4.0,4.0,3.0,5.59,1.0,5.0,166.0
85.0,4.5,3.0,3.0,3.0,3.0,7.25,1.0,8.0,322.0
62.0,4.5,6.0,3.0,2.0,3.0,2.69,74.0,718.0,25744.0
316.6,5.0,32.0,1.0,1.0,1.0,2.9,66.0,648.0,24256.0
30.0,3.0,6.0,5.0,3.0,5.0,3.75,1.0,274.0,9880.0
43.0,5.0,4.0,1.0,1.0,1.0,7.12,1.0,4.0,145.0
86.0,12.0,12.0,1.0,3.0,3.0,2.8,75.0,731.0,26374.0
108.0,6.0,6.0,3.0,3.0,3.0,3.7,80.0,804.0,28036.0
47.0,4.5,6.0,2.0,2.0,2.0,4.75,79.0,769.0,26812.0
39.0,4.5,6.0,2.0,3.0,2.0,3.6,79.0,767.0,27028.0
95.0,7.0,5.5,2.0,3.0,3.0,7.7,48.0,492.0,20258.0
90.0,4.5,6.0,3.0,3.0,3.0,3.0,80.0,803.0,28003.0
38.0,4.5,6.0,2.0,2.0,2.0,3.7,79.0,767.0,27025.0
33.0,4.5,6.0,5.0,3.0,4.0,5.66,1.0,8.0,322.0
45.0,4.5,2.5,4.0,4.0,3.0,2.9,31.0,304.0,11335.0
42.9,4.5,4.0,2.0,2.0,3.0,3.85,79.0,767.0,27019.0
56.3,3.8,6.0,3.0,3.0,3.0,7.0,79.0,765.0,26956.0
120.0,6.0,6.0,2.0,3.0,3.0,4.45,60.0,593.0,22966.0
160.0,8.0,14.0,3.0,4.0,4.0,6.68,75.0,731.0,26380.0
100.0,5.0,8.0,4.0,4.0,5.0,8.6,79.0,786.0,27655.0
108.2,4.2,3.0,2.0,3.0,3.0,2.2,56.0,568.0,22333.0
100.0,5.0,12.0,1.0,3.0,3.0,1.4,80.0,806.0,28117.0
42.0,5.0,4.0,1.0,1.0,1.0,7.1,1.0,4.0,151.0
95.0,5.0,15.0,3.0,3.0,3.0,5.5,74.0,718.0,25750.0
100.0,3.0,15.0,2.0,2.0,2.0,5.3,91.0,911.0,31096.0
75.0,5.0,75.0,5.0,8.0,8.0,6.67,35.0,347.0,13372.0
60.0,4.0,13.0,5.0,5.0,4.0,7.0,33.0,326.0,12031.0
36.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,278.0,10132.0
85.0,4.5,6.0,4.0,4.0,5.0,9.5,79.0,769.0,26812.0
90.0,4.5,13.0,3.0,3.0,3.0,5.5,27.0,261.0,9397.0
100.0,5.0,13.0,3.0,3.0,3.0,6.5,79.0,769.0,26809.0
40.0,4.5,2.4,3.0,2.0,2.0,3.2,1.0,18.0,574.0
160.0,4.0,12.0,1.0,3.0,2.0,2.1,75.0,737.0,26296.0
500.0,22.0,8.0,2.0,3.0,2.0,5.3,79.0,783.0,27508.0
23.0,3.5,6.0,2.0,2.0,3.0,4.75,79.0,766.0,26974.0
42.0,3.65,1.8,5.0,4.0,4.0,5.85,1.0,9.0,349.0
200.0,10.0,4.0,3.0,3.0,1.0,3.8,60.0,593.0,22960.0
150.0,5.0,16.0,3.0,5.0,5.0,1.85,74.0,721.0,25846.0
172.0,4.5,6.0,3.0,4.0,3.0,7.91,74.0,723.0,25891.0
56.0,4.5,6.0,3.0,3.0,2.0,2.2,80.0,802.0,27964.0
74.0,4.0,10.0,3.0,4.0,4.0,8.0,79.0,769.0,26818.0
38.0,4.5,6.0,5.0,3.0,4.0,8.5,1.0,8.0,322.0
85.0,4.5,6.0,3.0,4.0,4.0,5.2,74.0,723.0,25891.0
111.5,4.5,6.0,3.0,3.0,3.0,7.2,1.0,21.0,616.0
47.0,4.0,2.0,2.0,2.0,2.0,2.05,48.0,491.0,20225.0
65.0,10.0,32.0,4.0,4.0,2.0,8.0,74.0,724.0,25957.0
100.0,5.0,15.0,5.0,7.0,4.0,5.6,36.0,365.0,14152.0
45.8,5.0,2.5,2.0,2.0,2.0,2.58,56.0,568.0,22327.0
41.0,4.5,6.0,3.0,3.0,3.0,6.1,1.0,268.0,9551.0
24.0,3.3,6.0,1.0,1.0,1.0,1.45,79.0,769.0,26809.0
83.0,5.5,8.0,2.0,3.0,3.0,7.2,79.0,784.0,27592.0
70.0,4.5,6.0,3.0,3.0,3.0,4.3,74.0,724.0,25942.0
100.0,10.0,6.0,2.0,3.0,3.0,8.7,79.0,767.0,27031.0
75.0,5.0,5.0,3.0,3.0,3.0,2.05,56.0,568.0,22393.0
50.0,6.0,6.0,3.0,3.0,3.0,7.2,1.0,6.0,214.0
112.0,4.5,3.5,3.0,2.0,1.0,6.0,48.0,493.0,20275.0
76.0,4.0,7.0,3.0,4.0,4.0,9.4,79.0,766.0,27007.0
44.0,4.0,3.5,2.0,2.0,1.0,4.5,79.0,765.0,26914.0
52.0,5.0,6.0,4.0,4.0,3.0,8.75,1.0,19.0,637.0
48.0,4.5,4.0,4.0,4.0,3.0,3.65,31.0,305.0,11407.0
100.0,5.0,8.0,5.0,4.0,5.0,9.9,79.0,769.0,26827.0
31.0,3.2,3.5,4.0,6.0,4.0,3.8,1.0,21.0,601.0
50.0,4.5,6.0,2.0,3.0,2.0,1.39,75.0,731.0,26050.0
110.0,5.0,3.5,3.0,4.0,3.0,4.5,75.0,731.0,26050.0
100.0,4.6,6.0,3.0,4.0,3.0,7.85,48.0,493.0,20269.0
76.0,5.0,9.0,5.0,6.0,7.0,7.9,1.0,277.0,10015.0
90.0,4.5,6.0,3.0,1.0,1.0,3.9,74.0,725.0,25972.0
136.0,4.5,6.0,1.0,3.0,2.0,1.96,74.0,721.0,25849.0
87.0,6.0,16.0,1.0,2.0,1.0,3.8,74.0,724.0,25960.0
100.0,4.5,6.0,3.0,1.0,1.0,4.5,74.0,725.0,25972.0
63.9,4.0,13.0,2.0,2.0,1.0,4.3,56.0,568.0,22357.0
32.0,3.1,6.0,4.0,4.0,3.0,4.2,1.0,4.0,124.0
78.0,4.3,2.0,1.0,1.0,1.0,7.8,1.0,8.0,334.0
50.0,3.7,6.0,4.0,4.0,4.0,7.1,1.0,8.0,340.0
80.0,4.5,20.0,2.0,3.0,2.0,1.9,74.0,721.0,25849.0
80.0,4.5,6.0,3.0,3.0,2.0,1.6,1.0,21.0,620.0
44.0,5.0,4.5,4.0,4.0,5.0,10.0,79.0,768.0,27073.0
59.16,4.8,20.0,4.0,3.0,4.0,5.9,56.0,568.0,22357.0
85.0,6.0,6.0,3.0,3.0,3.0,4.8,38.0,380.0,14797.0
76.0,4.5,3.0,3.0,3.0,3.0,6.5,79.0,764.0,26878.0
90.0,4.5,10.5,2.0,3.0,2.0,7.8,48.0,492.0,20257.0
37.0,5.5,2.5,3.0,3.0,3.0,5.5,1.0,9.0,364.0
47.0,4.5,6.0,3.0,3.0,3.0,7.0,1.0,3.0,109.0
64.0,4.0,6.0,3.0,4.0,4.0,8.89,79.0,765.0,26938.0
75.6,4.2,6.0,2.0,3.0,3.0,4.5,33.0,328.0,12118.0
165.0,6.0,20.0,2.0,2.0,3.0,8.0,79.0,786.0,27652.0
20.0,4.5,6.0,2.0,1.0,1.0,1.9,79.0,769.0,26827.0
75.0,5.0,6.0,4.0,4.0,3.0,8.3,11.0,94.0,3136.0
66.0,4.0,6.0,2.0,3.0,2.0,4.15,79.0,769.0,26809.0
168.0,8.0,2.5,1.0,4.0,4.0,5.0,79.0,784.0,27562.0
163.0,4.5,6.0,3.0,3.0,3.0,7.9,40.0,412.0,16702.0
33.0,4.5,6.0,2.0,2.0,2.0,1.9,79.0,769.0,26794.0
70.0,4.5,6.0,3.0,3.0,3.0,5.5,79.0,767.0,27037.0
35.0,4.5,6.0,5.0,3.0,3.0,9.8,1.0,268.0,9542.0
40.0,4.1,2.5,5.0,3.0,3.0,5.5,1.0,4.0,139.0
40.0,3.5,3.0,3.0,3.0,3.0,3.2,1.0,18.0,574.0
68.2,4.4,10.0,4.0,3.0,4.0,4.69,31.0,306.0,11410.0
80.0,4.0,6.0,1.0,2.0,2.0,2.65,74.0,725.0,25972.0
133.0,5.0,4.0,1.0,3.0,1.0,1.15,83.0,832.0,28885.0
86.0,4.0,6.0,2.0,2.0,1.0,2.69,56.0,568.0,22336.0
65.0,4.5,7.0,3.0,3.0,3.0,2.8,74.0,724.0,25948.0
35.0,4.6,2.0,5.0,4.0,5.0,7.0,1.0,5.0,157.0
117.0,4.5,6.0,3.0,3.0,3.0,1.2,10.0,88.0,3013.0
81.8,4.0,5.0,1.0,2.0,2.0,2.65,74.0,725.0,25972.0
60.0,6.0,15.0,2.0,3.0,2.0,3.1,74.0,724.0,25945.0
43.0,5.5,6.0,5.0,4.0,3.0,5.85,1.0,9.0,355.0
100.0,4.5,8.0,2.0,3.0,3.0,1.5,10.0,88.0,3006.0
79.0,4.5,6.0,4.0,4.0,5.0,5.79,31.0,306.0,11410.0
39.9,4.0,6.0,1.0,1.0,1.0,4.1,79.0,777.0,27436.0
30.0,4.5,6.0,4.0,3.0,3.0,3.68,1.0,6.0,202.0
53.0,4.0,6.0,1.0,4.0,4.0,2.59,79.0,769.0,26794.0
71.4,4.5,6.0,4.0,4.0,3.0,5.95,31.0,306.0,11410.0
36.0,3.6,3.0,4.0,4.0,3.0,5.45,79.0,766.0,26992.0
56.0,4.5,6.0,4.0,4.0,4.0,9.45,1.0,5.0,166.0
38.6,10.49,6.0,2.0,2.0,2.0,2.1,56.0,568.0,22339.0
84.0,4.0,6.0,6.0,5.0,5.0,5.95,60.0,593.0,22939.0
46.0,3.6,3.2,5.0,5.0,4.0,5.6,1.0,20.0,664.0
41.0,5.06,3.0,2.0,2.0,2.0,2.2,56.0,568.0,22357.0
138.0,6.0,68.0,3.0,3.0,3.0,6.03,35.0,351.0,13474.0
79.8,4.8,6.0,2.0,3.0,2.0,5.8,79.0,783.0,27532.0
87.0,4.5,6.0,3.0,3.0,3.0,9.5,79.0,767.0,27010.0
112.5,5.0,7.0,3.0,3.0,4.0,7.2,48.0,490.0,20200.0
160.0,8.0,14.0,3.0,4.0,4.0,6.2,75.0,731.0,26380.0
42.0,4.0,6.0,3.0,3.0,3.0,5.49,1.0,4.0,133.0
72.0,4.5,17.0,2.0,3.0,3.0,1.79,74.0,723.0,25915.0
105.0,5.0,7.0,3.0,3.0,4.0,5.8,74.0,718.0,25774.0
54.0,4.5,6.0,3.0,3.0,3.0,9.0,1.0,268.0,9553.0
22.0,4.5,2.2,2.0,1.0,1.0,1.3,79.0,785.0,27619.0
31.0,4.5,6.0,3.0,4.0,3.0,2.48,1.0,278.0,10120.0
45.0,4.5,6.0,5.0,8.0,3.0,5.0,1.0,21.0,598.0
36.0,4.5,6.0,3.0,3.0,3.0,7.1,1.0,268.0,9542.0
160.0,10.0,15.0,3.0,3.0,3.0,7.5,22.0,203.0,7012.0
85.0,5.0,5.5,2.0,3.0,3.0,5.95,48.0,491.0,20209.0
88.0,4.5,6.0,5.0,4.0,5.0,7.0,79.0,777.0,27457.0
39.0,4.5,3.5,3.0,3.0,3.0,5.0,79.0,764.0,26881.0
101.0,4.5,4.5,3.0,2.0,2.0,1.8,56.0,568.0,22336.0
48.0,4.0,5.0,3.0,4.0,3.0,7.97,79.0,765.0,26905.0
200.0,4.5,6.0,2.0,3.0,3.0,5.9,46.0,480.0,20011.0
29.0,4.5,6.0,5.0,3.0,4.0,3.85,1.0,9.0,361.0
88.0,4.0,6.0,1.0,1.0,1.0,6.6,1.0,19.0,628.0
45.0,4.5,6.0,2.0,2.0,2.0,2.3,79.0,784.0,27577.0
68.0,6.0,12.0,2.0,3.0,2.0,3.2,74.0,724.0,25945.0
100.0,4.5,6.0,3.0,3.0,3.0,5.5,74.0,718.0,25750.0
47.0,4.0,4.0,4.0,4.0,3.0,3.05,31.0,305.0,11404.0
72.0,4.0,7.0,3.0,4.0,4.0,5.95,79.0,777.0,27448.0
20.0,5.0,6.0,2.0,1.0,1.0,1.3,79.0,785.0,27619.0
62.0,4.5,6.0,3.0,4.0,4.0,4.06,74.0,725.0,25969.0
133.0,5.0,4.0,3.0,3.0,3.0,6.8,79.0,769.0,26794.0
56.0,3.5,6.0,3.0,3.0,3.0,5.5,1.0,268.0,9551.0
68.0,6.0,40.0,3.0,3.0,3.0,7.19,48.0,494.0,20284.0
279.0,11.3,6.0,1.0,2.0,2.0,9.0,1.0,3.0,106.0
38.0,2.5,4.0,2.0,1.0,1.0,3.7,79.0,766.0,26992.0
40.0,4.5,6.0,3.0,3.0,3.0,4.0,1.0,8.0,328.0
67.0,8.0,5.0,3.0,3.0,3.0,8.2,79.0,765.0,26956.0
47.0,4.5,5.0,2.0,2.0,2.0,5.2,79.0,764.0,26881.0
40.0,4.5,3.0,3.0,4.0,3.0,5.7,79.0,765.0,26956.0
50.0,4.2,3.5,5.0,5.0,4.0,9.39,1.0,3.0,103.0
33.0,3.4,6.0,6.0,4.0,5.0,6.8,1.0,3.0,109.0
100.0,12.0,6.0,4.0,4.0,4.0,6.9,79.0,785.0,27604.0
128.0,4.5,6.0,3.0,2.0,3.0,7.95,79.0,769.0,26809.0
64.0,4.0,10.0,3.0,3.0,3.0,7.4,79.0,767.0,27010.0
100.0,4.5,5.0,3.0,3.0,4.0,7.7,79.0,769.0,26827.0
50.0,4.2,2.5,5.0,5.0,3.0,9.35,1.0,3.0,103.0
35.0,4.5,6.0,3.0,2.0,1.0,9.6,1.0,268.0,9544.0
120.0,6.0,20.0,1.0,3.0,3.0,5.3,60.0,593.0,22966.0
75.0,5.0,12.0,4.0,6.0,6.0,4.19,27.0,261.0,9397.0
90.0,4.5,5.5,3.0,3.0,4.0,5.39,48.0,491.0,20206.0
90.0,4.5,6.0,5.0,6.0,6.0,7.5,79.0,785.0,27604.0
35.0,4.5,6.0,5.0,3.0,3.0,3.5,1.0,20.0,649.0
35.0,4.0,3.0,5.0,3.0,4.0,7.2,1.0,3.0,112.0
290.0,7.0,6.0,3.0,2.0,1.0,1.1,1.0,271.0,9673.0
410.0,8.0,12.0,1.0,2.0,2.0,2.99,74.0,721.0,25840.0
85.0,4.5,6.0,3.0,3.0,3.0,4.8,38.0,380.0,14797.0
80.0,4.0,16.0,2.0,2.0,2.0,8.8,79.0,767.0,27028.0
40.0,4.0,3.0,5.0,5.0,4.0,6.8,1.0,9.0,349.0
41.0,5.0,5.0,3.0,3.0,3.0,9.95,1.0,8.0,331.0
120.0,4.0,3.6,3.0,4.0,2.0,5.0,24.0,219.0,7525.0
35.0,5.0,2.5,4.0,4.0,4.0,3.8,1.0,274.0,9877.0
50.0,5.99,6.0,3.0,4.0,2.0,4.6,1.0,268.0,9538.0
30.0,4.5,6.0,4.0,3.0,3.0,4.8,1.0,8.0,328.0
160.0,10.0,13.0,1.0,3.0,3.0,4.65,60.0,593.0,22966.0
238.0,7.0,16.0,3.0,3.0,2.0,2.9,80.0,805.0,28105.0
80.0,4.5,12.0,3.0,1.0,1.0,8.5,79.0,767.0,27028.0
42.0,4.5,6.0,6.0,4.0,5.0,9.85,1.0,8.0,331.0
67.5,4.5,10.0,3.0,4.0,3.0,8.8,79.0,767.0,27037.0
34.0,4.5,6.0,5.0,3.0,4.0,5.75,1.0,8.0,328.0
171.0,8.4,20.0,1.0,1.0,2.0,2.6,56.0,574.0,22651.0
67.3,4.0,8.0,4.0,5.0,6.0,8.3,79.0,769.0,26848.0
108.0,6.0,12.0,3.0,4.0,4.0,7.5,56.0,568.0,22399.0
35.0,4.5,6.0,4.0,5.0,3.0,7.5,1.0,8.0,325.0
175.0,7.0,5.0,1.0,4.0,2.0,2.5,80.0,802.0,27937.0
45.0,4.5,6.0,4.0,3.0,3.0,8.7,1.0,268.0,9562.0
38.0,4.5,6.0,5.0,3.0,3.0,4.1,1.0,4.0,124.0
70.0,4.0,7.0,3.0,3.0,4.0,3.6,74.0,718.0,25762.0
86.3,6.0,4.0,2.0,3.0,2.0,3.6,74.0,718.0,25744.0
75.6,4.5,13.0,3.0,3.0,3.0,7.5,79.0,767.0,27028.0
71.2,4.5,20.0,3.0,3.0,3.0,9.0,79.0,767.0,27025.0
68.0,4.5,16.0,3.0,3.0,3.0,8.3,79.0,767.0,27031.0
68.4,3.8,13.0,3.0,3.0,3.0,6.9,79.0,767.0,27028.0
49.0,3.2,8.0,2.0,2.0,2.0,7.6,79.0,766.0,26971.0
68.0,4.5,6.0,3.0,3.0,3.0,8.3,79.0,767.0,27031.0
65.0,4.0,7.0,4.0,5.0,5.0,6.75,79.0,777.0,27448.0
75.6,4.5,14.0,3.0,3.0,3.0,7.5,79.0,767.0,27028.0
60.0,3.5,13.0,3.0,4.0,4.0,6.9,79.0,767.0,27028.0
78.4,4.5,16.0,2.0,3.0,3.0,7.9,79.0,767.0,27028.0
60.0,3.5,13.0,3.0,1.0,1.0,6.0,79.0,767.0,27028.0
20.0,6.0,4.0,1.0,2.0,2.0,3.29,79.0,764.0,26897.0
80.0,4.5,16.0,1.0,3.0,3.0,10.0,79.0,767.0,27028.0
84.0,4.5,13.0,3.0,3.0,3.0,7.1,79.0,767.0,27028.0
61.5,4.1,6.0,2.0,3.0,3.0,8.5,79.0,767.0,27028.0
76.0,4.5,16.0,3.0,3.0,3.0,7.9,79.0,767.0,27028.0
72.0,4.0,13.0,3.0,3.0,3.0,7.5,79.0,767.0,27037.0
130.0,4.5,6.0,3.0,3.0,3.0,8.1,48.0,493.0,20278.0
41.0,4.5,6.0,5.0,3.0,4.0,4.85,1.0,20.0,658.0
120.0,4.5,12.0,3.0,3.0,3.0,2.85,74.0,721.0,25846.0
95.0,4.5,6.0,3.0,4.0,4.0,9.0,79.0,785.0,27619.0
81.0,4.5,6.0,3.0,3.0,3.0,7.7,79.0,767.0,27025.0
81.0,4.5,13.0,3.0,3.0,3.0,8.5,79.0,767.0,27028.0
72.0,4.5,13.0,3.0,3.0,3.0,7.6,79.0,767.0,27028.0
102.0,4.0,5.0,4.0,4.0,3.0,9.99,1.0,21.0,601.0
41.0,4.0,2.0,4.0,4.0,3.0,4.0,1.0,20.0,640.0
52.0,6.5,6.0,4.0,4.0,4.0,8.0,79.0,769.0,26809.0
111.0,11.0,16.0,2.0,4.0,4.0,6.05,75.0,731.0,26380.0
164.0,8.0,11.0,3.0,3.0,3.0,9.97,75.0,731.0,26380.0
42.5,4.5,6.0,5.0,6.0,5.0,5.95,1.0,8.0,310.0
125.0,5.0,6.0,3.0,2.0,1.0,3.8,68.0,678.0,24958.0
39.0,4.5,6.0,4.0,3.0,3.0,5.8,1.0,7.0,268.0
51.0,4.5,6.0,4.0,5.0,3.0,6.4,1.0,7.0,268.0
100.0,4.5,4.0,2.0,3.0,2.0,2.68,82.0,815.0,28270.0
49.0,4.5,6.0,5.0,3.0,3.0,5.95,1.0,4.0,118.0
35.0,4.5,6.0,5.0,4.0,4.0,3.4,1.0,4.0,148.0
31.0,6.0,2.0,5.0,4.0,4.0,5.3,1.0,19.0,632.0
40.0,4.0,2.5,4.0,4.0,4.0,3.0,1.0,274.0,9877.0
35.0,4.0,4.0,5.0,4.0,3.0,5.75,1.0,8.0,307.0
232.0,7.0,10.0,1.0,3.0,2.0,2.9,80.0,805.0,28105.0
40.0,4.5,6.0,1.0,2.0,2.0,1.4,1.0,4.0,130.0
45.1,4.5,6.0,1.0,3.0,2.0,6.0,79.0,765.0,26905.0
174.0,6.5,6.0,3.0,3.0,3.0,2.65,74.0,718.0,25768.0
50.0,5.0,6.0,7.0,3.0,5.0,8.9,1.0,4.0,133.0
78.0,4.5,6.0,3.0,3.0,3.0,9.45,33.0,326.0,12031.0
82.0,4.5,4.0,3.0,2.0,1.0,3.8,79.0,784.0,27580.0
95.0,4.5,6.0,3.0,4.0,5.0,9.6,48.0,493.0,20275.0
60.0,4.0,8.0,2.0,3.0,3.0,6.2,79.0,767.0,27010.0
